section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
record,PKT-4216FA,,,,,,2,T1,text_candidate,NOI-64F6F2AB,draft,,,,,,,,,,,exec_escalation,87,1,decoy from unselected or invalid packet
record,PKT-4216FA,,,,,,1,T1,text_candidate,NOI-6A693132,final,,,,,,,,,,,watchlist_review,88,0,decoy from unselected or invalid packet
record,PKT-4216FA,,,,,,1,T1,text_candidate,NOI-7308F001,final,,,,,,,,,,,routine_closeout,86,2,decoy from unselected or invalid packet
record,PKT-4216FA,,,,,,1,T1,text_candidate,NOI-B998C5ED,final,,,,,,,,,,,exec_escalation,84,4,decoy from unselected or invalid packet
record,PKT-4216FA,,,,,,2,T1,text_candidate,NOI-C6FAD8AB,draft,,,,,,,,,,,watchlist_review,85,3,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,L1,list_action,NOI-446D07E8,final,,,,include,STAOPP-05-81,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,L1,list_action,NOI-78E92BFC,final,,,,include,STAOPP-05-27,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,2,L1,list_action,NOI-B9B069BF,draft,,,,include,STAOPP-05-78,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,L1,list_action,NOI-EDBF2DB6,final,,,,include,STAOPP-05-39,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,2,L1,list_action,NOI-F373CD8D,draft,,,,include,STAOPP-05-36,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,L2,list_action,NOI-14D3FEB1,final,,,,include,CAMERR-05-64,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,L2,list_action,NOI-4A9F3793,final,,,,include,CAMERR-05-50,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,2,L2,list_action,NOI-70FF2552,draft,,,,include,CAMERR-05-14,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,2,L2,list_action,NOI-824335C4,draft,,,,include,CAMERR-05-29,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,L2,list_action,NOI-F37A8716,final,,,,include,CAMERR-05-17,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,L3,list_action,NOI-2FCCA37D,final,,,,include,ACTITE-05-57,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,L3,list_action,NOI-373A1FBA,final,,,,include,ACTITE-05-47,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,2,L3,list_action,NOI-8CBEEC52,draft,,,,include,ACTITE-05-13,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,2,L3,list_action,NOI-A78763CD,draft,,,,include,ACTITE-05-34,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,L3,list_action,NOI-F0CB1454,final,,,,include,ACTITE-05-45,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,N1,numeric_delta,NOI-15975322,final,add,8217,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,N1,numeric_delta,NOI-1640537B,final,add,2787,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,2,N1,numeric_delta,NOI-265235F2,draft,add,161,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,N1,numeric_delta,NOI-5363F576,final,add,583,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,2,N1,numeric_delta,NOI-EF17079C,draft,add,5899,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,2,T1,text_candidate,NOI-2501A3FA,draft,,,,,,,,,,,watchlist_review,85,3,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,T1,text_candidate,NOI-350F05D0,final,,,,,,,,,,,exec_escalation,84,4,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,T1,text_candidate,NOI-99DD1044,final,,,,,,,,,,,routine_closeout,86,2,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,1,T1,text_candidate,NOI-A30AF163,final,,,,,,,,,,,watchlist_review,88,0,decoy from unselected or invalid packet
record,PKT-B076DC,,,,,,2,T1,text_candidate,NOI-DCB7BF97,draft,,,,,,,,,,,exec_escalation,87,1,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,2,L1,list_action,NOI-3F816C9D,draft,,,,include,STAOPP-05-104,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,L1,list_action,NOI-83C534CB,final,,,,include,STAOPP-05-71,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,L1,list_action,NOI-A554BD89,final,,,,include,STAOPP-05-49,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,2,L1,list_action,NOI-CFF5F8A6,draft,,,,include,STAOPP-05-58,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,L1,list_action,NOI-FA2B032C,final,,,,include,STAOPP-05-20,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,L2,list_action,NOI-3FF86CF6,final,,,,include,CAMERR-05-104,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,2,L2,list_action,NOI-640D5FA5,draft,,,,include,CAMERR-05-67,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,2,L2,list_action,NOI-6CDB1380,draft,,,,include,CAMERR-05-33,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,L2,list_action,NOI-72CB28D4,final,,,,include,CAMERR-05-32,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,L2,list_action,NOI-E74373D5,final,,,,include,CAMERR-05-27,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,2,L3,list_action,NOI-78554FFF,draft,,,,include,ACTITE-05-84,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,L3,list_action,NOI-A844633B,final,,,,include,ACTITE-05-99,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,L3,list_action,NOI-BF702025,final,,,,include,ACTITE-05-61,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,L3,list_action,NOI-CA4B3324,final,,,,include,ACTITE-05-38,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,2,L3,list_action,NOI-EB799BA6,draft,,,,include,ACTITE-05-57,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,N1,numeric_delta,NOI-154229C1,final,add,2734,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,2,N1,numeric_delta,NOI-3CD9DBAD,draft,add,3537,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,2,N1,numeric_delta,NOI-8AC1021F,draft,add,156,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,N1,numeric_delta,NOI-B0134BD8,final,add,6028,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,N1,numeric_delta,NOI-EEB8D78B,final,add,1271,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,2,T1,text_candidate,NOI-201880DA,draft,,,,,,,,,,,watchlist_review,85,3,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,2,T1,text_candidate,NOI-54AD9765,draft,,,,,,,,,,,exec_escalation,87,1,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,T1,text_candidate,NOI-5A46FD0B,final,,,,,,,,,,,routine_closeout,86,2,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,T1,text_candidate,NOI-72F1DF03,final,,,,,,,,,,,watchlist_review,88,0,decoy from unselected or invalid packet
record,PKT-B3786A,,,,,,1,T1,text_candidate,NOI-B683251C,final,,,,,,,,,,,exec_escalation,84,4,decoy from unselected or invalid packet
