section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
record,PKT-79BF56,,,,,,3,L1,list_action,LST-FC8D2ED0,final,,,,include,EXCIDS-02-42,,,,,,,,,include unless a later remove or alias targets it
record,PKT-79BF56,,,,,,3,L2,list_action,LST-483FE44C,final,,,,include,USD,,,,,,,,,include unless a later remove or alias targets it
record,PKT-79BF56,,,,,,3,L2,list_action,LST-59320016,final,,,,include,CHF,,,,,,,,,include unless a later remove or alias targets it
record,PKT-79BF56,,,,,,3,L2,list_action,LST-CBA68E25,final,,,,include,JPY,,,,,,,,,include unless a later remove or alias targets it
record,PKT-79BF56,,,,,,3,L2,list_action,LST-DA9C7B39,final,,,,remove,CUR-02-DECOY,CUR-02-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
record,PKT-79BF56,,,,,,3,N1,numeric_delta,NUM-210EA2D2,final,add,4454,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-79BF56,,,,,,3,N1,numeric_delta,NUM-55767911,final,add,4617,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-79BF56,,,,,,3,N1,numeric_delta,NUM-A3A95032,final,subtract,3917,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-79BF56,,,,,,3,N1,numeric_delta,NUM-B44AB9D2,final,subtract,4501,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-79BF56,,,,,,3,N1,numeric_delta,NUM-EF7C19BB,final,add,2705,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-79BF56,,,,,,3,N2,numeric_delta,NUM-516A62F6,final,add,3843,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-79BF56,,,,,,3,N2,numeric_delta,NUM-66389D1D,final,subtract,975,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-79BF56,,,,,,3,N2,numeric_delta,NUM-6B3FC045,final,subtract,4256,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-79BF56,,,,,,3,N2,numeric_delta,NUM-B2D6CCBA,final,add,4446,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-79BF56,,,,,,3,N2,numeric_delta,NUM-EF1C6D1A,final,add,3102,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-D47A1D,,,,,,2,B1,boolean_gate,NOI-2479A788,draft,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,B1,boolean_gate,NOI-739E103E,final,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,2,B1,boolean_gate,NOI-A2E62BB2,draft,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,B1,boolean_gate,NOI-CE15FB4C,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,B1,boolean_gate,NOI-E08435C0,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,2,L1,list_action,NOI-0F7B02B4,draft,,,,include,EXCIDS-02-32,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,L1,list_action,NOI-525B8C0F,final,,,,include,EXCIDS-02-33,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,2,L1,list_action,NOI-7EC3165C,draft,,,,include,EXCIDS-02-49,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,L1,list_action,NOI-B56491BA,final,,,,include,EXCIDS-02-42,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,L1,list_action,NOI-C78F1C89,final,,,,include,EXCIDS-02-33,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,L2,list_action,NOI-8F77EF5F,final,,,,include,JPY,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,2,L2,list_action,NOI-A9ACC0F6,draft,,,,include,GBP,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,2,L2,list_action,NOI-BABF5107,draft,,,,include,JPY,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,L2,list_action,NOI-BDB27301,final,,,,include,JPY,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,L2,list_action,NOI-E6DECC4C,final,,,,include,CAD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,2,N1,numeric_delta,NOI-1B375B4A,draft,add,3815,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,2,N1,numeric_delta,NOI-49C6E4DD,draft,add,6162,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,N1,numeric_delta,NOI-7D7B0DCB,final,add,2018,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,N1,numeric_delta,NOI-B1AA4789,final,add,8158,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,N1,numeric_delta,NOI-BB6A6C8E,final,add,2351,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,2,N2,numeric_delta,NOI-21BE731F,draft,add,8476,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,N2,numeric_delta,NOI-308F7049,final,add,4828,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,N2,numeric_delta,NOI-34096979,final,add,8123,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,1,N2,numeric_delta,NOI-65C2BDB8,final,add,8924,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D47A1D,,,,,,2,N2,numeric_delta,NOI-98CF4D7A,draft,add,8373,100,,,,,,,,,,,decoy from unselected or invalid packet
