section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
record,PKT-AD22AB,,,,,,1,N1,numeric_delta,NOI-E72E2389,final,add,1026,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AD22AB,,,,,,2,N1,numeric_delta,NOI-EFD130AE,draft,add,5700,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AD22AB,,,,,,1,T1,text_candidate,NOI-2C23CE5D,final,,,,,,,,,,,recact_primary,88,0,decoy from unselected or invalid packet
record,PKT-AD22AB,,,,,,2,T1,text_candidate,NOI-408089B1,draft,,,,,,,,,,,recact_secondary,87,1,decoy from unselected or invalid packet
record,PKT-AD22AB,,,,,,1,T1,text_candidate,NOI-7D3B45B1,final,,,,,,,,,,,recact_secondary,84,4,decoy from unselected or invalid packet
record,PKT-AD22AB,,,,,,1,T1,text_candidate,NOI-9A7DA756,final,,,,,,,,,,,recact_exception,86,2,decoy from unselected or invalid packet
record,PKT-AD22AB,,,,,,2,T1,text_candidate,NOI-ADE43ED0,draft,,,,,,,,,,,recact_primary,85,3,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,2,L1,list_action,NOI-53AC5110,draft,,,,include,NORSKU-02-98,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,L1,list_action,NOI-55022450,final,,,,include,NORSKU-02-57,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,L1,list_action,NOI-749B209B,final,,,,include,NORSKU-02-16,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,L1,list_action,NOI-ABBDCFD3,final,,,,include,NORSKU-02-31,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,2,L1,list_action,NOI-C095834F,draft,,,,include,NORSKU-02-39,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,L2,list_action,NOI-1D2A528C,final,,,,include,REFIDS-02-29,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,2,L2,list_action,NOI-41D3BB70,draft,,,,include,REFIDS-02-72,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,2,L2,list_action,NOI-B5124E1F,draft,,,,include,REFIDS-02-37,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,L2,list_action,NOI-EB694BBF,final,,,,include,REFIDS-02-54,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,L2,list_action,NOI-F77E0361,final,,,,include,REFIDS-02-60,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,L3,list_action,NOI-477E7927,final,,,,include,POLVIO-02-104,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,L3,list_action,NOI-8E4C1EDB,final,,,,include,POLVIO-02-55,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,2,L3,list_action,NOI-8FA35D26,draft,,,,include,POLVIO-02-20,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,2,L3,list_action,NOI-A72645B3,draft,,,,include,POLVIO-02-30,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,L3,list_action,NOI-D0CDEF21,final,,,,include,POLVIO-02-61,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,N1,numeric_delta,NOI-0D58B83E,final,add,654,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,2,N1,numeric_delta,NOI-75014801,draft,add,163,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,2,N1,numeric_delta,NOI-7F293CB8,draft,add,8706,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,N1,numeric_delta,NOI-823A10FF,final,add,5422,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,N1,numeric_delta,NOI-EAB71222,final,add,158,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,T1,text_candidate,NOI-1E0F4F15,final,,,,,,,,,,,recact_exception,86,2,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,2,T1,text_candidate,NOI-2719AA0F,draft,,,,,,,,,,,recact_primary,85,3,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,T1,text_candidate,NOI-78D0B1AD,final,,,,,,,,,,,recact_primary,88,0,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,1,T1,text_candidate,NOI-9BC59519,final,,,,,,,,,,,recact_secondary,84,4,decoy from unselected or invalid packet
record,PKT-EE0179,,,,,,2,T1,text_candidate,NOI-F152DB4F,draft,,,,,,,,,,,recact_secondary,87,1,decoy from unselected or invalid packet
