section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
record,PKT-881240,,,,,,2,L1,list_action,NOI-42C00ADB,draft,,,,include,EXCIDS-02-25,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,1,L1,list_action,NOI-850DA1A1,final,,,,include,EXCIDS-02-41,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,2,L1,list_action,NOI-969ADABA,draft,,,,include,EXCIDS-02-36,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,2,L2,list_action,NOI-1BDFE04C,draft,,,,include,USD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,2,L2,list_action,NOI-54628F58,draft,,,,include,CHF,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,1,L2,list_action,NOI-54EBE8BA,final,,,,include,CAD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,1,L2,list_action,NOI-AA2998EB,final,,,,include,CAD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,1,L2,list_action,NOI-EE096254,final,,,,include,JPY,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,2,N1,numeric_delta,NOI-03453BEE,draft,add,1781,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,2,N1,numeric_delta,NOI-6D0C72E9,draft,add,1294,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,1,N1,numeric_delta,NOI-997EBFF9,final,add,6207,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,1,N1,numeric_delta,NOI-D04D2F6A,final,add,4891,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,1,N1,numeric_delta,NOI-EB68BB94,final,add,7626,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,1,N2,numeric_delta,NOI-0A7BFCD2,final,add,5989,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,2,N2,numeric_delta,NOI-2B315A2B,draft,add,7053,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,1,N2,numeric_delta,NOI-3AF157D1,final,add,5227,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,1,N2,numeric_delta,NOI-C24BC6D6,final,add,3415,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-881240,,,,,,2,N2,numeric_delta,NOI-F3962A17,draft,add,6548,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,B1,boolean_gate,NOI-0C3CB3D8,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,2,B1,boolean_gate,NOI-611E36E4,draft,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,B1,boolean_gate,NOI-747C700C,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,2,B1,boolean_gate,NOI-AD5BE403,draft,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,B1,boolean_gate,NOI-E7CB12D7,final,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,2,L1,list_action,NOI-0A7AD5DF,draft,,,,include,EXCIDS-02-78,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,L1,list_action,NOI-511239B6,final,,,,include,EXCIDS-02-42,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,L1,list_action,NOI-97C80FBB,final,,,,include,EXCIDS-02-100,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,L1,list_action,NOI-AD00DA5C,final,,,,include,EXCIDS-02-22,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,2,L1,list_action,NOI-C9B5C1DA,draft,,,,include,EXCIDS-02-100,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,2,L2,list_action,NOI-2017A407,draft,,,,include,CHF,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,2,L2,list_action,NOI-26DC3588,draft,,,,include,JPY,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,L2,list_action,NOI-328637BC,final,,,,include,AUD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,L2,list_action,NOI-741A2576,final,,,,include,GBP,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,L2,list_action,NOI-7FE9626A,final,,,,include,CHF,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,2,N1,numeric_delta,NOI-4F801ABC,draft,add,8155,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,N1,numeric_delta,NOI-5D383DD4,final,add,1273,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,2,N1,numeric_delta,NOI-5F61BBCA,draft,add,4382,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,N1,numeric_delta,NOI-A2F486CF,final,add,5929,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,N1,numeric_delta,NOI-C2D62328,final,add,6694,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,N2,numeric_delta,NOI-02DBA9A5,final,add,6280,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,N2,numeric_delta,NOI-531962FF,final,add,2732,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,2,N2,numeric_delta,NOI-C2221DB9,draft,add,4577,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,2,N2,numeric_delta,NOI-D170CB86,draft,add,867,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-9B8410,,,,,,1,N2,numeric_delta,NOI-DDD314FC,final,add,8384,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,B1,boolean_gate,NOI-8B8A14BC,final,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,B1,boolean_gate,NOI-C69C81BA,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,2,B1,boolean_gate,NOI-CD2BE8C3,draft,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,B1,boolean_gate,NOI-D313F757,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,2,B1,boolean_gate,NOI-F4DCB901,draft,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,L1,list_action,NOI-195CCA4C,final,,,,include,EXCIDS-02-83,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,L1,list_action,NOI-27D80581,final,,,,include,EXCIDS-02-95,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,2,L1,list_action,NOI-6C02363C,draft,,,,include,EXCIDS-02-100,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,L1,list_action,NOI-A4AE4D8B,final,,,,include,EXCIDS-02-19,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,2,L1,list_action,NOI-DAD18E55,draft,,,,include,EXCIDS-02-15,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,L2,list_action,NOI-13D00B53,final,,,,include,CAD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,L2,list_action,NOI-33784945,final,,,,include,JPY,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,L2,list_action,NOI-479A1342,final,,,,include,USD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,2,L2,list_action,NOI-94B711BE,draft,,,,include,USD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,2,L2,list_action,NOI-9BE6D3B7,draft,,,,include,AUD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,2,N1,numeric_delta,NOI-0BF424D7,draft,add,5932,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,2,N1,numeric_delta,NOI-2422C5C2,draft,add,6022,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,N1,numeric_delta,NOI-421CDE85,final,add,413,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,N1,numeric_delta,NOI-664236B5,final,add,587,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,N1,numeric_delta,NOI-C6F86C64,final,add,774,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,N2,numeric_delta,NOI-2C15EC7C,final,add,7892,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,2,N2,numeric_delta,NOI-2E50E65C,draft,add,6599,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,N2,numeric_delta,NOI-43B04D74,final,add,4343,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,1,N2,numeric_delta,NOI-8495B2DA,final,add,392,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-A984CE,,,,,,2,N2,numeric_delta,NOI-DBD5E640,draft,add,1741,100,,,,,,,,,,,decoy from unselected or invalid packet
