section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
record,PKT-49F2C5,,,,,,1,N2,numeric_delta,NOI-40073C38,final,add,3100,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-49F2C5,,,,,,2,N2,numeric_delta,NOI-59F52A75,draft,add,4155,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-49F2C5,,,,,,1,N2,numeric_delta,NOI-95DD8F1A,final,add,8445,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-49F2C5,,,,,,1,T1,text_candidate,NOI-0328A86D,final,,,,,,,,,,,control,88,0,decoy from unselected or invalid packet
record,PKT-49F2C5,,,,,,1,T1,text_candidate,NOI-328521F4,final,,,,,,,,,,,variant_a,84,4,decoy from unselected or invalid packet
record,PKT-49F2C5,,,,,,1,T1,text_candidate,NOI-3497DD11,final,,,,,,,,,,,variant_b,86,2,decoy from unselected or invalid packet
record,PKT-49F2C5,,,,,,2,T1,text_candidate,NOI-4F37E711,draft,,,,,,,,,,,control,85,3,decoy from unselected or invalid packet
record,PKT-49F2C5,,,,,,2,T1,text_candidate,NOI-7AF7D081,draft,,,,,,,,,,,variant_a,87,1,decoy from unselected or invalid packet
record,PKT-920997,,,,,,2,L1,list_action,NOI-030E6C94,draft,,,,include,QUAFAI-04-88,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,L1,list_action,NOI-564EF86C,final,,,,include,QUAFAI-04-13,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,L1,list_action,NOI-C65AC19A,final,,,,include,QUAFAI-04-87,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,L1,list_action,NOI-EC1DE3D2,final,,,,include,QUAFAI-04-92,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,2,L1,list_action,NOI-F6A6605A,draft,,,,include,QUAFAI-04-82,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,2,L2,list_action,NOI-2D7139A6,draft,,,,include,RULIDS-04-94,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,L2,list_action,NOI-7BB2F8FF,final,,,,include,RULIDS-04-42,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,L2,list_action,NOI-911BF37C,final,,,,include,RULIDS-04-83,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,L2,list_action,NOI-AEA65C3F,final,,,,include,RULIDS-04-69,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,2,L2,list_action,NOI-D45F03D5,draft,,,,include,RULIDS-04-51,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,N1,numeric_delta,NOI-72746AB2,final,add,1222,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,N1,numeric_delta,NOI-A65CCAF5,final,add,5222,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,2,N1,numeric_delta,NOI-A72D2DFD,draft,add,5300,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,N1,numeric_delta,NOI-B0964076,final,add,201,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,2,N1,numeric_delta,NOI-C2DD992D,draft,add,2505,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,N2,numeric_delta,NOI-262581EC,final,add,6218,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,2,N2,numeric_delta,NOI-5F2BB0F8,draft,add,189,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,2,N2,numeric_delta,NOI-AB47EED3,draft,add,2622,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,N2,numeric_delta,NOI-B55D8126,final,add,3159,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,N2,numeric_delta,NOI-B665BD08,final,add,8488,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,T1,text_candidate,NOI-2DE602C0,final,,,,,,,,,,,variant_a,84,4,decoy from unselected or invalid packet
record,PKT-920997,,,,,,2,T1,text_candidate,NOI-4A60794C,draft,,,,,,,,,,,control,85,3,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,T1,text_candidate,NOI-4E829ABA,final,,,,,,,,,,,variant_b,86,2,decoy from unselected or invalid packet
record,PKT-920997,,,,,,1,T1,text_candidate,NOI-7274FA05,final,,,,,,,,,,,control,88,0,decoy from unselected or invalid packet
record,PKT-920997,,,,,,2,T1,text_candidate,NOI-DAB02685,draft,,,,,,,,,,,variant_a,87,1,decoy from unselected or invalid packet
record,PKT-9487B6,,,,,,3,L1,list_action,LST-2DF3135F,final,,,,remove,QUAFAI-04-DECOY,QUAFAI-04-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
record,PKT-9487B6,,,,,,3,L1,list_action,LST-A5019969,final,,,,include,QUAFAI-04-65,,,,,,,,,include unless a later remove or alias targets it
record,PKT-9487B6,,,,,,3,L1,list_action,LST-B189F179,final,,,,include,QUAFAI-04-53,,,,,,,,,include unless a later remove or alias targets it
record,PKT-9487B6,,,,,,3,L1,list_action,LST-BAFF9706,final,,,,include,QUAFAI-04-75,,,,,,,,,include unless a later remove or alias targets it
record,PKT-9487B6,,,,,,3,L1,list_action,LST-E8163A11,final,,,,include,QUAFAI-04-99,,,,,,,,,include unless a later remove or alias targets it
record,PKT-9487B6,,,,,,3,L2,list_action,LST-1BFF58E4,final,,,,include,RULIDS-04-93,,,,,,,,,include unless a later remove or alias targets it
record,PKT-9487B6,,,,,,3,L2,list_action,LST-32E85342,final,,,,include,RULIDS-04-48,,,,,,,,,include unless a later remove or alias targets it
record,PKT-9487B6,,,,,,3,L2,list_action,LST-4549388A,final,,,,remove,RULIDS-04-DECOY,RULIDS-04-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
record,PKT-9487B6,,,,,,3,L2,list_action,LST-53360EAF,final,,,,include,RULIDS-04-52,,,,,,,,,include unless a later remove or alias targets it
record,PKT-9487B6,,,,,,3,L2,list_action,LST-AB9DCBB2,final,,,,include,RULIDS-04-62,,,,,,,,,include unless a later remove or alias targets it
record,PKT-9487B6,,,,,,3,N1,numeric_delta,NUM-264A32F2,final,subtract,15,1,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-9487B6,,,,,,3,N1,numeric_delta,NUM-2E7508D2,final,add,20,1,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-9487B6,,,,,,3,N1,numeric_delta,NUM-6E800023,final,subtract,17,1,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-9487B6,,,,,,3,N1,numeric_delta,NUM-71A6FFF9,final,add,20,1,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-9487B6,,,,,,3,N1,numeric_delta,NUM-7CB7643F,final,add,6,1,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-9487B6,,,,,,3,N2,numeric_delta,NUM-3552B898,final,subtract,274,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-9487B6,,,,,,3,N2,numeric_delta,NUM-4739CB8F,final,add,818,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-9487B6,,,,,,3,N2,numeric_delta,NUM-91796AB8,final,add,4253,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-9487B6,,,,,,3,N2,numeric_delta,NUM-A3487D58,final,subtract,470,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-9487B6,,,,,,3,N2,numeric_delta,NUM-FD4DA031,final,add,3968,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-9487B6,,,,,,3,T1,text_candidate,TXT-04E242C8,final,,,,,,,,,,,variant_a,101,13,rank by score minus penalty; tie by candidate text
record,PKT-9487B6,,,,,,3,T1,text_candidate,TXT-0DD6AEB7,final,,,,,,,,,,,variant_b,39,4,rank by score minus penalty; tie by candidate text
record,PKT-9487B6,,,,,,3,T1,text_candidate,TXT-612BEE73,final,,,,,,,,,,,control,71,4,rank by score minus penalty; tie by candidate text
