section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
record,PKT-6FC249,,,,,,3,N1,numeric_delta,NUM-9B049C57,final,subtract,2052,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-6FC249,,,,,,3,N1,numeric_delta,NUM-D73D7652,final,add,3124,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-6FC249,,,,,,3,N1,numeric_delta,NUM-EB24D9C4,final,add,1469,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-6FC249,,,,,,3,N2,numeric_delta,NUM-32EAC112,final,add,4757,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-6FC249,,,,,,3,N2,numeric_delta,NUM-58CE688C,final,add,1613,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-6FC249,,,,,,3,N2,numeric_delta,NUM-5B196AAD,final,subtract,877,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-6FC249,,,,,,3,N2,numeric_delta,NUM-6675694A,final,add,3270,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-6FC249,,,,,,3,N2,numeric_delta,NUM-AE498F2C,final,subtract,4424,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-C0EB23,,,,,,2,B1,boolean_gate,NOI-2034A3DB,draft,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,B1,boolean_gate,NOI-7814F151,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,B1,boolean_gate,NOI-C49E663F,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,2,B1,boolean_gate,NOI-C5DDFC16,draft,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,B1,boolean_gate,NOI-D25F8E07,final,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,L1,list_action,NOI-63B26E15,final,,,,include,EXCIDS-04-102,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,2,L1,list_action,NOI-8C400F5D,draft,,,,include,EXCIDS-04-104,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,2,L1,list_action,NOI-C4AC6FA5,draft,,,,include,EXCIDS-04-21,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,L1,list_action,NOI-C4E93C7D,final,,,,include,EXCIDS-04-104,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,L1,list_action,NOI-D233117F,final,,,,include,EXCIDS-04-83,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,L2,list_action,NOI-018B8F49,final,,,,include,AUD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,2,L2,list_action,NOI-37CC9725,draft,,,,include,CAD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,L2,list_action,NOI-7DFFE0EE,final,,,,include,CHF,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,L2,list_action,NOI-B854DF43,final,,,,include,GBP,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,2,L2,list_action,NOI-E6B94ECB,draft,,,,include,USD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,2,N1,numeric_delta,NOI-11D24EF0,draft,add,156,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,N1,numeric_delta,NOI-1D16C92C,final,add,4095,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,N1,numeric_delta,NOI-76110ACF,final,add,632,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,N1,numeric_delta,NOI-B41442E9,final,add,5069,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,2,N1,numeric_delta,NOI-DBAAE7CE,draft,add,634,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,2,N2,numeric_delta,NOI-2A7198AC,draft,add,830,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,N2,numeric_delta,NOI-441A0830,final,add,3088,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,N2,numeric_delta,NOI-85C7AE9A,final,add,8322,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,1,N2,numeric_delta,NOI-9D3314FD,final,add,662,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-C0EB23,,,,,,2,N2,numeric_delta,NOI-F547113D,draft,add,4930,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,2,B1,boolean_gate,NOI-3867F700,draft,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,2,B1,boolean_gate,NOI-399A90AF,draft,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,B1,boolean_gate,NOI-858E4487,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,B1,boolean_gate,NOI-9E64DD49,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,B1,boolean_gate,NOI-B71D8B6A,final,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,L1,list_action,NOI-28D03BC2,final,,,,include,EXCIDS-04-86,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,2,L1,list_action,NOI-64656998,draft,,,,include,EXCIDS-04-70,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,2,L1,list_action,NOI-690CE481,draft,,,,include,EXCIDS-04-103,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,L1,list_action,NOI-899CEC52,final,,,,include,EXCIDS-04-58,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,L1,list_action,NOI-A4007498,final,,,,include,EXCIDS-04-57,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,L2,list_action,NOI-26C1BAF8,final,,,,include,CHF,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,2,L2,list_action,NOI-7DA70371,draft,,,,include,CHF,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,L2,list_action,NOI-8C25BC54,final,,,,include,CAD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,2,L2,list_action,NOI-AE24CD78,draft,,,,include,CAD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,L2,list_action,NOI-B4271E43,final,,,,include,GBP,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,N1,numeric_delta,NOI-322587C5,final,add,4576,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,2,N1,numeric_delta,NOI-8E1529A8,draft,add,5687,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,N1,numeric_delta,NOI-93884D52,final,add,4377,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,2,N1,numeric_delta,NOI-E5A35EEC,draft,add,7778,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,N1,numeric_delta,NOI-EC95D28A,final,add,7465,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,N2,numeric_delta,NOI-11A427F6,final,add,3749,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,N2,numeric_delta,NOI-2866596D,final,add,6195,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,2,N2,numeric_delta,NOI-3A398BA6,draft,add,5384,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,2,N2,numeric_delta,NOI-5B70F202,draft,add,6747,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-D08698,,,,,,1,N2,numeric_delta,NOI-E9D05DAA,final,add,4344,100,,,,,,,,,,,decoy from unselected or invalid packet
