section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
record,PKT-6B703E,,,,,,3,N2,numeric_delta,NUM-E9BBF5E5,final,subtract,704,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-6B703E,,,,,,3,T1,text_candidate,TXT-462BD4CB,final,,,,,,,,,,,variant_b,71,17,rank by score minus penalty; tie by candidate text
record,PKT-6B703E,,,,,,3,T1,text_candidate,TXT-48B1908E,final,,,,,,,,,,,control,83,9,rank by score minus penalty; tie by candidate text
record,PKT-6B703E,,,,,,3,T1,text_candidate,TXT-CAF75E95,final,,,,,,,,,,,variant_a,101,0,rank by score minus penalty; tie by candidate text
record,PKT-965E23,,,,,,2,L1,list_action,NOI-60C231CD,draft,,,,include,QUAFAI-02-24,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,L1,list_action,NOI-B0DD516C,final,,,,include,QUAFAI-02-101,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,L1,list_action,NOI-BB2D76AF,final,,,,include,QUAFAI-02-60,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,L1,list_action,NOI-C34A360C,final,,,,include,QUAFAI-02-25,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,2,L1,list_action,NOI-EAB08D80,draft,,,,include,QUAFAI-02-82,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,2,L2,list_action,NOI-68C8DD5E,draft,,,,include,RULIDS-02-12,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,L2,list_action,NOI-752E292E,final,,,,include,RULIDS-02-50,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,L2,list_action,NOI-7F2E285D,final,,,,include,RULIDS-02-98,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,2,L2,list_action,NOI-9CE6BC90,draft,,,,include,RULIDS-02-36,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,L2,list_action,NOI-A3DE1FB6,final,,,,include,RULIDS-02-100,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,2,N1,numeric_delta,NOI-101E4B9E,draft,add,6764,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,2,N1,numeric_delta,NOI-512C67D4,draft,add,5191,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,N1,numeric_delta,NOI-5E0FF0CA,final,add,4059,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,N1,numeric_delta,NOI-A039A077,final,add,4191,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,N1,numeric_delta,NOI-D5447228,final,add,7912,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,N2,numeric_delta,NOI-62783484,final,add,6499,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,N2,numeric_delta,NOI-8BB13144,final,add,8412,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,2,N2,numeric_delta,NOI-9C3F90B3,draft,add,1528,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,N2,numeric_delta,NOI-A24EC4DA,final,add,8439,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,2,N2,numeric_delta,NOI-F8278542,draft,add,4370,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,T1,text_candidate,NOI-1F76402E,final,,,,,,,,,,,variant_a,84,4,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,2,T1,text_candidate,NOI-5202AFC2,draft,,,,,,,,,,,control,85,3,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,T1,text_candidate,NOI-5654AB58,final,,,,,,,,,,,control,88,0,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,2,T1,text_candidate,NOI-5CF67740,draft,,,,,,,,,,,variant_a,87,1,decoy from unselected or invalid packet
record,PKT-965E23,,,,,,1,T1,text_candidate,NOI-DAF96E43,final,,,,,,,,,,,variant_b,86,2,decoy from unselected or invalid packet
