section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
record,PKT-887DE9,,,,,,3,L1,list_action,LST-055B6B0E,final,,,,include,QUAFAI-01-33,,,,,,,,,include unless a later remove or alias targets it
record,PKT-887DE9,,,,,,3,L1,list_action,LST-1D4D7397,final,,,,remove,QUAFAI-01-DECOY,QUAFAI-01-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
record,PKT-887DE9,,,,,,3,L1,list_action,LST-3F3499CE,final,,,,include,QUAFAI-01-80,,,,,,,,,include unless a later remove or alias targets it
record,PKT-887DE9,,,,,,3,L1,list_action,LST-6F07F88A,final,,,,include,QUAFAI-01-66,,,,,,,,,include unless a later remove or alias targets it
record,PKT-887DE9,,,,,,3,L1,list_action,LST-D0D37E81,final,,,,include,QUAFAI-01-34,,,,,,,,,include unless a later remove or alias targets it
record,PKT-887DE9,,,,,,3,L2,list_action,LST-4EE4333B,final,,,,include,RULIDS-01-47,,,,,,,,,include unless a later remove or alias targets it
record,PKT-887DE9,,,,,,3,L2,list_action,LST-5BE6223D,final,,,,include,RULIDS-01-77,,,,,,,,,include unless a later remove or alias targets it
record,PKT-887DE9,,,,,,3,L2,list_action,LST-69DC8376,final,,,,include,RULIDS-01-78,,,,,,,,,include unless a later remove or alias targets it
record,PKT-887DE9,,,,,,3,L2,list_action,LST-D0EFCECC,final,,,,include,RULIDS-01-72,,,,,,,,,include unless a later remove or alias targets it
record,PKT-887DE9,,,,,,3,L2,list_action,LST-D581E9B0,final,,,,remove,RULIDS-01-DECOY,RULIDS-01-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
record,PKT-887DE9,,,,,,3,N1,numeric_delta,NUM-053FA119,final,subtract,17,1,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-887DE9,,,,,,3,N1,numeric_delta,NUM-1AF334DE,final,add,5,1,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-887DE9,,,,,,3,N1,numeric_delta,NUM-8CCD8D57,final,add,11,1,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-887DE9,,,,,,3,N1,numeric_delta,NUM-B3037AE5,final,subtract,14,1,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-887DE9,,,,,,3,N1,numeric_delta,NUM-CAB3CFDD,final,add,18,1,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-887DE9,,,,,,3,N2,numeric_delta,NUM-7BF19389,final,add,2536,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-887DE9,,,,,,3,N2,numeric_delta,NUM-A161C8A9,final,subtract,3462,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-887DE9,,,,,,3,N2,numeric_delta,NUM-B3003163,final,subtract,3656,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-887DE9,,,,,,3,N2,numeric_delta,NUM-B9CD3F8A,final,add,2689,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-887DE9,,,,,,3,N2,numeric_delta,NUM-F7AC1DC5,final,add,3763,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-887DE9,,,,,,3,T1,text_candidate,TXT-7A9E1077,final,,,,,,,,,,,variant_b,24,7,rank by score minus penalty; tie by candidate text
record,PKT-887DE9,,,,,,3,T1,text_candidate,TXT-C353F453,final,,,,,,,,,,,control,54,5,rank by score minus penalty; tie by candidate text
record,PKT-887DE9,,,,,,3,T1,text_candidate,TXT-D5FD2251,final,,,,,,,,,,,variant_a,74,14,rank by score minus penalty; tie by candidate text
record,PKT-B09CFA,,,,,,2,L1,list_action,NOI-53A68A49,draft,,,,include,QUAFAI-01-22,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,L1,list_action,NOI-88A39632,final,,,,include,QUAFAI-01-58,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,2,L1,list_action,NOI-A765D721,draft,,,,include,QUAFAI-01-64,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,L1,list_action,NOI-B65764DE,final,,,,include,QUAFAI-01-34,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,L1,list_action,NOI-F3E62F4E,final,,,,include,QUAFAI-01-42,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,L2,list_action,NOI-862EF28C,final,,,,include,RULIDS-01-100,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,2,L2,list_action,NOI-9B0E7BA1,draft,,,,include,RULIDS-01-50,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,2,L2,list_action,NOI-9C6D87EA,draft,,,,include,RULIDS-01-56,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,L2,list_action,NOI-BB3A59FA,final,,,,include,RULIDS-01-82,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,L2,list_action,NOI-CDD17711,final,,,,include,RULIDS-01-90,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,2,N1,numeric_delta,NOI-0F513AF3,draft,add,1992,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,N1,numeric_delta,NOI-42187D55,final,add,708,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,N1,numeric_delta,NOI-597303D0,final,add,2033,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,N1,numeric_delta,NOI-B41B5C79,final,add,316,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,2,N1,numeric_delta,NOI-D1C9DECD,draft,add,3652,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,2,N2,numeric_delta,NOI-14FFDFFA,draft,add,4121,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,N2,numeric_delta,NOI-2FEB49ED,final,add,1999,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,N2,numeric_delta,NOI-59AEF06A,final,add,1610,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,N2,numeric_delta,NOI-9C720A55,final,add,2499,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,2,N2,numeric_delta,NOI-ADDE5D50,draft,add,6583,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,T1,text_candidate,NOI-00B67A69,final,,,,,,,,,,,variant_a,84,4,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,2,T1,text_candidate,NOI-5FB55CDF,draft,,,,,,,,,,,variant_a,87,1,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,T1,text_candidate,NOI-9E58CAFC,final,,,,,,,,,,,variant_b,86,2,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,1,T1,text_candidate,NOI-DCF42832,final,,,,,,,,,,,control,88,0,decoy from unselected or invalid packet
record,PKT-B09CFA,,,,,,2,T1,text_candidate,NOI-E745B4AE,draft,,,,,,,,,,,control,85,3,decoy from unselected or invalid packet
