section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
record,PKT-7CCCE2,,,,,,3,N1,numeric_delta,NUM-EB58D917,final,subtract,1201,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-7CCCE2,,,,,,3,T1,text_candidate,TXT-1361654A,final,,,,,,,,,,,watchlist_review,72,14,rank by score minus penalty; tie by candidate text
record,PKT-7CCCE2,,,,,,3,T1,text_candidate,TXT-8B90C1F8,final,,,,,,,,,,,routine_closeout,74,3,rank by score minus penalty; tie by candidate text
record,PKT-7CCCE2,,,,,,3,T1,text_candidate,TXT-C8AA1C82,final,,,,,,,,,,,exec_escalation,65,1,rank by score minus penalty; tie by candidate text
record,PKT-AF17EE,,,,,,2,L1,list_action,NOI-296F3DF6,draft,,,,include,STAOPP-03-57,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,2,L1,list_action,NOI-48FA5A00,draft,,,,include,STAOPP-03-88,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,L1,list_action,NOI-73771303,final,,,,include,STAOPP-03-19,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,L1,list_action,NOI-F5280CB3,final,,,,include,STAOPP-03-80,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,L1,list_action,NOI-FDB8797C,final,,,,include,STAOPP-03-104,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,2,L2,list_action,NOI-29D1226C,draft,,,,include,CAMERR-03-23,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,L2,list_action,NOI-5D5ED8DB,final,,,,include,CAMERR-03-103,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,L2,list_action,NOI-8E9D1CE5,final,,,,include,CAMERR-03-75,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,2,L2,list_action,NOI-C9D7AAD8,draft,,,,include,CAMERR-03-16,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,L2,list_action,NOI-FFC3C91B,final,,,,include,CAMERR-03-99,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,L3,list_action,NOI-33E9D5A0,final,,,,include,ACTITE-03-99,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,2,L3,list_action,NOI-42101A84,draft,,,,include,ACTITE-03-61,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,L3,list_action,NOI-6CD0A92F,final,,,,include,ACTITE-03-43,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,L3,list_action,NOI-8F82A825,final,,,,include,ACTITE-03-49,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,2,L3,list_action,NOI-D5E79DCD,draft,,,,include,ACTITE-03-41,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,N1,numeric_delta,NOI-46B93F79,final,add,4912,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,2,N1,numeric_delta,NOI-657D6609,draft,add,3486,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,2,N1,numeric_delta,NOI-9FFD338C,draft,add,5978,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,N1,numeric_delta,NOI-A1FF19FB,final,add,8855,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,N1,numeric_delta,NOI-C6D630BB,final,add,2186,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,T1,text_candidate,NOI-86F56805,final,,,,,,,,,,,exec_escalation,84,4,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,2,T1,text_candidate,NOI-8B9FEBEF,draft,,,,,,,,,,,exec_escalation,87,1,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,T1,text_candidate,NOI-9434EE8D,final,,,,,,,,,,,routine_closeout,86,2,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,1,T1,text_candidate,NOI-B41AAB43,final,,,,,,,,,,,watchlist_review,88,0,decoy from unselected or invalid packet
record,PKT-AF17EE,,,,,,2,T1,text_candidate,NOI-C5B07421,draft,,,,,,,,,,,watchlist_review,85,3,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,L1,list_action,NOI-A28A972E,final,,,,include,STAOPP-03-61,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,2,L1,list_action,NOI-A34C8F82,draft,,,,include,STAOPP-03-83,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,L1,list_action,NOI-A40C149F,final,,,,include,STAOPP-03-72,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,L1,list_action,NOI-C3F0D1E9,final,,,,include,STAOPP-03-33,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,2,L1,list_action,NOI-E1984EDB,draft,,,,include,STAOPP-03-54,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,L2,list_action,NOI-371D9E45,final,,,,include,CAMERR-03-74,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,2,L2,list_action,NOI-9712CF28,draft,,,,include,CAMERR-03-104,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,2,L2,list_action,NOI-A43EA9EE,draft,,,,include,CAMERR-03-32,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,L2,list_action,NOI-A971F0C3,final,,,,include,CAMERR-03-22,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,L2,list_action,NOI-B87859FF,final,,,,include,CAMERR-03-78,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,L3,list_action,NOI-45C34077,final,,,,include,ACTITE-03-106,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,2,L3,list_action,NOI-4A9F8A8C,draft,,,,include,ACTITE-03-106,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,L3,list_action,NOI-D943AB76,final,,,,include,ACTITE-03-85,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,2,L3,list_action,NOI-DD952204,draft,,,,include,ACTITE-03-92,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,L3,list_action,NOI-F238FBAB,final,,,,include,ACTITE-03-28,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,N1,numeric_delta,NOI-4A86B9A4,final,add,5400,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,2,N1,numeric_delta,NOI-6B7E6014,draft,add,2806,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,N1,numeric_delta,NOI-76DB0878,final,add,381,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,N1,numeric_delta,NOI-813B1B3A,final,add,2687,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,2,N1,numeric_delta,NOI-CF9719DE,draft,add,7539,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,T1,text_candidate,NOI-27A7832A,final,,,,,,,,,,,exec_escalation,84,4,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,T1,text_candidate,NOI-5448BD39,final,,,,,,,,,,,routine_closeout,86,2,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,2,T1,text_candidate,NOI-6358ACFB,draft,,,,,,,,,,,exec_escalation,87,1,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,2,T1,text_candidate,NOI-701A86B3,draft,,,,,,,,,,,watchlist_review,85,3,decoy from unselected or invalid packet
record,PKT-EFDABB,,,,,,1,T1,text_candidate,NOI-E9AC80A4,final,,,,,,,,,,,watchlist_review,88,0,decoy from unselected or invalid packet
